c FILE: v120_d5.dat

p edge 120 357
e 1 2
e 1 14
e 1 24
e 2 3
e 2 118
e 3 4
e 3 9
e 3 40
e 3 47
e 3 90
e 3 95
e 4 5
e 4 16
e 4 30
e 4 81
e 4 100
e 4 111
e 5 6
e 5 73
e 5 78
e 6 7
e 6 18
e 6 24
e 6 25
e 6 55
e 6 97
e 7 8
e 7 11
e 7 86
e 7 91
e 7 101
e 8 9
e 8 28
e 8 30
e 8 101
e 9 10
e 9 47
e 9 48
e 9 79
e 10 11
e 10 41
e 10 65
e 10 112
e 11 12
e 11 62
e 11 88
e 11 117
e 12 13
e 12 29
e 12 34
e 12 59
e 12 86
e 13 14
e 13 82
e 14 15
e 14 17
e 14 19
e 14 24
e 14 37
e 14 40
e 14 43
e 14 49
e 14 66
e 14 90
e 14 104
e 15 16
e 15 53
e 15 77
e 15 89
e 16 17
e 16 18
e 16 50
e 16 99
e 16 112
e 17 18
e 17 21
e 17 50
e 17 107
e 18 19
e 18 32
e 18 45
e 18 54
e 18 117
e 19 20
e 19 52
e 19 59
e 19 113
e 20 21
e 20 73
e 20 78
e 20 104
e 21 22
e 21 86
e 21 95
e 21 96
e 21 117
e 22 23
e 22 72
e 22 89
e 22 91
e 22 98
e 23 24
e 23 30
e 23 31
e 23 41
e 23 97
e 24 25
e 24 48
e 24 60
e 24 73
e 24 85
e 24 106
e 24 120
e 25 26
e 25 41
e 25 76
e 26 27
e 26 29
e 26 114
e 26 119
e 27 28
e 27 31
e 27 66
e 28 29
e 28 30
e 28 37
e 28 81
e 29 30
e 29 74
e 29 83
e 30 31
e 30 43
e 30 48
e 30 80
e 31 32
e 31 61
e 31 80
e 31 88
e 31 119
e 32 33
e 32 38
e 32 83
e 33 34
e 33 81
e 33 111
e 33 115
e 34 35
e 34 49
e 34 79
e 34 82
e 34 104
e 35 36
e 35 53
e 35 100
e 35 119
e 36 37
e 36 74
e 36 99
e 36 113
e 37 38
e 37 54
e 37 56
e 37 62
e 37 81
e 37 84
e 38 39
e 38 50
e 38 69
e 38 85
e 39 40
e 39 75
e 39 101
e 39 114
e 40 41
e 40 96
e 41 42
e 41 49
e 41 54
e 41 60
e 41 64
e 41 117
e 41 118
e 42 43
e 42 63
e 42 106
e 42 113
e 43 44
e 43 55
e 43 57
e 43 68
e 43 72
e 43 112
e 44 45
e 44 47
e 44 65
e 44 66
e 44 78
e 44 85
e 44 86
e 44 105
e 45 46
e 45 78
e 45 98
e 46 47
e 46 64
e 46 66
e 47 48
e 47 51
e 47 62
e 47 70
e 47 74
e 48 49
e 48 105
e 49 50
e 49 80
e 49 86
e 49 89
e 49 119
e 50 51
e 51 52
e 51 89
e 52 53
e 52 69
e 52 95
e 53 54
e 53 103
e 54 55
e 54 72
e 54 113
e 54 116
e 55 56
e 55 66
e 56 57
e 56 68
e 56 117
e 57 58
e 58 59
e 58 103
e 59 60
e 59 67
e 59 69
e 59 77
e 60 61
e 60 63
e 60 91
e 61 62
e 61 63
e 61 78
e 61 107
e 62 63
e 63 64
e 64 65
e 64 102
e 65 66
e 66 67
e 66 105
e 67 68
e 67 90
e 67 100
e 68 69
e 68 89
e 68 116
e 69 70
e 70 71
e 71 72
e 71 82
e 71 100
e 72 73
e 72 101
e 72 105
e 72 111
e 72 117
e 73 74
e 73 90
e 74 75
e 74 100
e 74 104
e 74 116
e 75 76
e 76 77
e 76 82
e 76 87
e 76 94
e 77 78
e 77 91
e 77 104
e 78 79
e 78 101
e 78 103
e 79 80
e 80 81
e 80 96
e 80 102
e 81 82
e 81 84
e 81 95
e 82 83
e 83 84
e 83 104
e 83 110
e 83 113
e 84 85
e 84 89
e 84 112
e 85 86
e 86 87
e 86 110
e 87 88
e 87 100
e 87 116
e 88 89
e 88 109
e 89 90
e 90 91
e 91 92
e 91 106
e 92 93
e 93 94
e 94 95
e 94 119
e 95 96
e 95 113
e 95 116
e 96 97
e 96 113
e 97 98
e 97 119
e 98 99
e 99 100
e 99 106
e 100 101
e 101 102
e 101 110
e 102 103
e 103 104
e 103 108
e 103 118
e 104 105
e 104 108
e 105 106
e 106 107
e 106 117
e 107 108
e 108 109
e 109 110
e 110 111
e 110 115
e 111 112
e 112 113
e 113 114
e 113 117
e 114 115
e 115 116
e 116 117
e 117 118
e 118 119
e 119 120
