c FILE: v70_d5.dat

p edge 70 121
e 1 2
e 1 18
e 2 3
e 3 4
e 3 56
e 4 5
e 5 6
e 5 9
e 5 36
e 6 7
e 6 24
e 6 52
e 7 8
e 7 18
e 7 21
e 8 9
e 8 13
e 8 38
e 8 63
e 9 10
e 9 45
e 10 11
e 10 17
e 10 42
e 11 12
e 12 13
e 12 59
e 13 14
e 14 15
e 14 16
e 15 16
e 16 17
e 16 40
e 17 18
e 18 19
e 18 45
e 18 70
e 19 20
e 19 45
e 19 61
e 20 21
e 20 34
e 20 62
e 21 22
e 22 23
e 23 24
e 23 27
e 23 42
e 23 55
e 24 25
e 25 26
e 25 39
e 26 27
e 26 68
e 27 28
e 27 35
e 27 54
e 28 29
e 28 61
e 29 30
e 29 41
e 29 69
e 30 31
e 30 35
e 31 32
e 31 33
e 32 33
e 32 52
e 32 60
e 33 34
e 34 35
e 34 40
e 34 53
e 34 60
e 35 36
e 35 43
e 36 37
e 37 38
e 38 39
e 38 43
e 39 40
e 40 41
e 41 42
e 42 43
e 43 44
e 43 53
e 43 55
e 44 45
e 44 56
e 45 46
e 46 47
e 47 48
e 48 49
e 48 51
e 48 62
e 49 50
e 49 52
e 50 51
e 50 69
e 51 52
e 52 53
e 52 68
e 53 54
e 53 61
e 53 68
e 54 55
e 55 56
e 56 57
e 57 58
e 58 59
e 59 60
e 60 61
e 61 62
e 62 63
e 63 64
e 64 65
e 65 66
e 66 67
e 67 68
e 68 69
e 69 70
