c FILE: v100_d20.dat

p edge 100 990
e 1 2
e 1 5
e 1 13
e 1 30
e 1 54
e 1 77
e 2 3
e 2 13
e 2 23
e 2 34
e 2 41
e 2 43
e 2 44
e 2 54
e 2 63
e 2 73
e 2 75
e 2 76
e 2 77
e 2 80
e 2 82
e 2 83
e 2 89
e 2 99
e 3 4
e 3 6
e 3 7
e 3 8
e 3 13
e 3 16
e 3 24
e 3 30
e 3 35
e 3 38
e 3 40
e 3 41
e 3 55
e 3 59
e 3 63
e 3 77
e 3 81
e 3 82
e 3 84
e 3 87
e 3 92
e 3 97
e 4 5
e 4 7
e 4 29
e 4 44
e 4 62
e 4 70
e 4 79
e 4 83
e 4 85
e 4 98
e 4 99
e 5 6
e 5 16
e 5 19
e 5 20
e 5 21
e 5 24
e 5 27
e 5 28
e 5 30
e 5 31
e 5 40
e 5 41
e 5 46
e 5 50
e 5 52
e 5 55
e 5 57
e 5 60
e 5 68
e 5 69
e 5 70
e 5 71
e 5 82
e 5 85
e 5 88
e 6 7
e 6 9
e 6 27
e 6 30
e 6 34
e 6 43
e 6 51
e 6 56
e 6 62
e 6 65
e 6 76
e 6 82
e 6 90
e 6 94
e 6 95
e 6 98
e 6 99
e 7 8
e 7 17
e 7 25
e 7 27
e 7 29
e 7 42
e 7 48
e 7 55
e 7 57
e 7 62
e 7 63
e 7 65
e 7 78
e 7 91
e 7 93
e 7 95
e 7 97
e 8 9
e 8 25
e 8 26
e 8 27
e 8 35
e 8 39
e 8 46
e 8 51
e 8 60
e 8 76
e 8 80
e 9 10
e 9 21
e 9 32
e 9 40
e 9 41
e 9 42
e 9 45
e 9 46
e 9 47
e 9 48
e 9 49
e 9 50
e 9 60
e 9 64
e 9 66
e 9 68
e 9 70
e 9 72
e 9 75
e 9 80
e 9 83
e 9 84
e 9 85
e 9 93
e 9 98
e 10 11
e 10 19
e 10 30
e 10 32
e 10 33
e 10 42
e 10 47
e 10 56
e 10 61
e 10 64
e 10 66
e 10 67
e 10 71
e 10 74
e 10 78
e 10 88
e 10 95
e 11 12
e 11 15
e 11 17
e 11 30
e 11 32
e 11 44
e 11 50
e 11 54
e 11 59
e 11 61
e 11 67
e 11 69
e 11 76
e 11 89
e 11 90
e 11 100
e 12 13
e 12 18
e 12 27
e 12 32
e 12 33
e 12 37
e 12 51
e 12 54
e 12 60
e 12 71
e 12 73
e 12 77
e 12 80
e 12 82
e 12 83
e 12 94
e 13 14
e 13 26
e 13 47
e 13 50
e 13 53
e 13 69
e 13 92
e 13 93
e 14 15
e 14 17
e 14 29
e 14 37
e 14 49
e 14 53
e 14 55
e 14 56
e 14 78
e 14 79
e 14 84
e 14 87
e 14 93
e 14 95
e 14 98
e 14 100
e 15 16
e 15 19
e 15 24
e 15 26
e 15 29
e 15 36
e 15 43
e 15 48
e 15 49
e 15 53
e 15 58
e 15 64
e 15 83
e 15 84
e 15 86
e 15 94
e 15 95
e 15 96
e 16 17
e 16 19
e 16 24
e 16 40
e 16 50
e 16 66
e 16 72
e 16 79
e 16 85
e 16 86
e 16 87
e 16 89
e 16 92
e 16 94
e 16 95
e 16 99
e 17 18
e 17 37
e 17 39
e 17 42
e 17 44
e 17 49
e 17 55
e 17 56
e 17 64
e 17 66
e 17 69
e 17 75
e 17 89
e 17 95
e 17 97
e 18 19
e 18 22
e 18 23
e 18 25
e 18 37
e 18 38
e 18 39
e 18 45
e 18 47
e 18 55
e 18 62
e 18 65
e 18 69
e 18 73
e 18 85
e 18 86
e 18 92
e 18 95
e 19 20
e 19 24
e 19 41
e 19 48
e 19 49
e 19 52
e 19 61
e 19 68
e 19 69
e 19 82
e 19 90
e 19 92
e 19 95
e 19 97
e 20 21
e 20 26
e 20 46
e 20 55
e 20 58
e 20 62
e 20 65
e 20 66
e 20 67
e 20 68
e 20 69
e 20 73
e 20 77
e 20 79
e 20 81
e 20 89
e 20 93
e 20 100
e 21 22
e 21 24
e 21 25
e 21 38
e 21 48
e 21 49
e 21 53
e 21 55
e 21 68
e 21 72
e 21 73
e 21 77
e 21 88
e 21 98
e 21 99
e 22 23
e 22 24
e 22 25
e 22 31
e 22 33
e 22 39
e 22 41
e 22 43
e 22 50
e 22 51
e 22 53
e 22 65
e 22 66
e 22 67
e 22 76
e 22 79
e 22 87
e 22 88
e 22 89
e 23 24
e 23 34
e 23 40
e 23 44
e 23 46
e 23 51
e 23 54
e 23 66
e 23 79
e 23 86
e 23 87
e 23 96
e 24 25
e 24 27
e 24 29
e 24 33
e 24 35
e 24 37
e 24 44
e 24 45
e 24 47
e 24 48
e 24 49
e 24 50
e 24 57
e 24 59
e 24 62
e 24 63
e 24 70
e 24 76
e 24 81
e 24 84
e 24 87
e 24 91
e 24 92
e 24 97
e 25 26
e 25 28
e 25 29
e 25 30
e 25 34
e 25 35
e 25 41
e 25 42
e 25 43
e 25 49
e 25 53
e 25 59
e 25 62
e 25 66
e 25 67
e 25 71
e 25 72
e 25 79
e 25 80
e 25 93
e 25 95
e 26 27
e 26 29
e 26 34
e 26 38
e 26 39
e 26 42
e 26 63
e 26 64
e 26 69
e 26 73
e 26 86
e 27 28
e 27 37
e 27 40
e 27 47
e 27 51
e 27 53
e 27 61
e 27 62
e 27 65
e 27 66
e 27 73
e 27 81
e 27 92
e 27 96
e 27 97
e 27 99
e 28 29
e 28 37
e 28 38
e 28 49
e 28 62
e 28 70
e 28 71
e 28 80
e 28 82
e 28 88
e 29 30
e 29 37
e 29 39
e 29 43
e 29 45
e 29 47
e 29 49
e 29 56
e 29 61
e 29 69
e 29 71
e 29 83
e 29 84
e 29 89
e 30 31
e 30 36
e 30 41
e 30 43
e 30 48
e 30 53
e 30 61
e 30 74
e 30 75
e 30 77
e 30 79
e 30 80
e 30 88
e 30 92
e 30 99
e 31 32
e 31 37
e 31 41
e 31 44
e 31 46
e 31 48
e 31 49
e 31 54
e 31 58
e 31 70
e 31 79
e 31 84
e 31 88
e 31 90
e 31 91
e 32 33
e 32 39
e 32 46
e 32 50
e 32 56
e 32 59
e 32 60
e 32 62
e 32 64
e 32 65
e 32 69
e 32 75
e 32 78
e 32 85
e 32 91
e 32 96
e 33 34
e 33 40
e 33 45
e 33 46
e 33 47
e 33 48
e 33 60
e 33 61
e 33 62
e 33 64
e 33 68
e 33 70
e 33 78
e 33 79
e 33 81
e 33 84
e 33 85
e 33 86
e 33 92
e 34 35
e 34 36
e 34 37
e 34 38
e 34 44
e 34 48
e 34 49
e 34 50
e 34 70
e 34 72
e 34 73
e 34 78
e 34 83
e 34 88
e 35 36
e 35 37
e 35 40
e 35 43
e 35 50
e 35 51
e 35 56
e 35 58
e 35 65
e 35 66
e 35 73
e 35 77
e 35 83
e 35 85
e 35 90
e 35 96
e 36 37
e 36 38
e 36 39
e 36 42
e 36 48
e 36 51
e 36 55
e 36 65
e 36 75
e 36 79
e 36 84
e 36 86
e 36 93
e 36 96
e 36 98
e 36 99
e 37 38
e 37 45
e 37 53
e 37 63
e 37 71
e 37 78
e 37 84
e 37 93
e 37 94
e 38 39
e 38 41
e 38 43
e 38 45
e 38 47
e 38 51
e 38 58
e 38 69
e 38 85
e 38 90
e 38 91
e 38 98
e 39 40
e 39 41
e 39 45
e 39 53
e 39 61
e 39 72
e 39 75
e 39 79
e 39 91
e 39 99
e 40 41
e 40 46
e 40 50
e 40 56
e 40 57
e 40 63
e 40 71
e 40 74
e 40 76
e 40 85
e 40 88
e 40 90
e 40 97
e 41 42
e 41 45
e 41 48
e 41 50
e 41 57
e 41 64
e 41 66
e 41 70
e 41 80
e 41 90
e 41 95
e 42 43
e 42 50
e 42 51
e 42 53
e 42 63
e 42 69
e 42 70
e 42 71
e 42 72
e 42 73
e 42 74
e 42 84
e 42 95
e 43 44
e 43 47
e 43 48
e 43 52
e 43 54
e 43 60
e 43 62
e 43 72
e 43 86
e 43 91
e 43 98
e 44 45
e 44 48
e 44 50
e 44 51
e 44 53
e 44 64
e 44 65
e 44 72
e 44 75
e 44 77
e 44 79
e 44 81
e 44 82
e 44 89
e 44 90
e 44 99
e 45 46
e 45 47
e 45 48
e 45 53
e 45 54
e 45 67
e 45 70
e 45 79
e 45 84
e 45 89
e 45 97
e 45 99
e 46 47
e 46 51
e 46 52
e 46 53
e 46 56
e 46 57
e 46 67
e 46 70
e 46 75
e 46 76
e 46 77
e 46 85
e 46 95
e 46 96
e 46 99
e 47 48
e 47 63
e 47 64
e 47 65
e 47 69
e 47 75
e 47 87
e 47 89
e 47 93
e 47 94
e 47 99
e 48 49
e 48 54
e 48 61
e 48 63
e 48 69
e 48 71
e 48 83
e 48 98
e 49 50
e 49 52
e 49 61
e 49 64
e 49 65
e 49 67
e 49 81
e 49 82
e 49 85
e 49 90
e 49 94
e 49 95
e 49 99
e 50 51
e 50 52
e 50 53
e 50 55
e 50 57
e 50 63
e 50 65
e 50 66
e 50 71
e 50 75
e 50 76
e 50 77
e 50 78
e 50 79
e 50 83
e 50 84
e 50 85
e 50 92
e 50 97
e 51 52
e 51 53
e 51 54
e 51 56
e 51 62
e 51 69
e 51 80
e 51 91
e 51 99
e 51 100
e 52 53
e 52 65
e 52 66
e 52 80
e 52 82
e 52 91
e 52 94
e 52 95
e 53 54
e 53 59
e 53 63
e 53 76
e 53 96
e 54 55
e 54 62
e 54 63
e 54 70
e 54 77
e 54 78
e 54 80
e 54 81
e 54 90
e 54 91
e 54 93
e 54 97
e 55 56
e 55 59
e 55 60
e 55 62
e 55 68
e 55 69
e 55 73
e 55 78
e 56 57
e 56 58
e 56 59
e 56 82
e 56 86
e 56 88
e 57 58
e 57 63
e 57 66
e 57 71
e 57 82
e 57 85
e 57 88
e 57 98
e 58 59
e 58 60
e 58 63
e 58 66
e 58 68
e 58 70
e 58 71
e 58 73
e 58 75
e 58 76
e 58 77
e 58 81
e 58 82
e 58 83
e 58 97
e 59 60
e 59 62
e 59 69
e 59 79
e 59 86
e 59 87
e 59 89
e 59 94
e 59 97
e 60 61
e 60 66
e 60 84
e 60 88
e 60 91
e 60 94
e 61 62
e 61 72
e 61 81
e 61 82
e 61 87
e 61 90
e 61 91
e 61 95
e 61 97
e 61 99
e 62 63
e 62 75
e 62 77
e 62 82
e 62 90
e 62 97
e 63 64
e 63 76
e 63 77
e 63 87
e 63 95
e 64 65
e 64 68
e 64 77
e 64 87
e 65 66
e 65 81
e 65 82
e 65 94
e 66 67
e 66 76
e 66 79
e 66 86
e 66 89
e 66 98
e 66 99
e 67 68
e 67 69
e 67 71
e 67 72
e 67 75
e 67 81
e 67 86
e 67 95
e 68 69
e 68 74
e 68 88
e 68 93
e 69 70
e 69 74
e 69 80
e 69 81
e 69 84
e 69 92
e 69 98
e 69 99
e 70 71
e 70 73
e 70 89
e 70 92
e 70 95
e 70 97
e 71 72
e 71 88
e 72 73
e 72 76
e 72 78
e 72 80
e 72 88
e 72 90
e 72 91
e 72 95
e 72 99
e 73 74
e 73 76
e 73 87
e 73 95
e 73 97
e 74 75
e 74 87
e 74 96
e 75 76
e 75 87
e 76 77
e 76 89
e 76 95
e 77 78
e 77 80
e 77 86
e 77 95
e 77 98
e 78 79
e 78 84
e 78 86
e 78 89
e 78 90
e 78 92
e 78 93
e 78 94
e 78 98
e 79 80
e 79 85
e 79 86
e 79 90
e 79 94
e 80 81
e 80 85
e 80 91
e 80 96
e 80 97
e 81 82
e 81 83
e 81 84
e 81 91
e 81 94
e 82 83
e 82 87
e 82 88
e 83 84
e 83 90
e 83 92
e 83 93
e 84 85
e 84 94
e 85 86
e 86 87
e 87 88
e 87 92
e 87 93
e 87 94
e 88 89
e 88 90
e 88 92
e 88 99
e 89 90
e 89 91
e 89 92
e 89 93
e 89 98
e 89 99
e 90 91
e 90 97
e 91 92
e 92 93
e 92 96
e 93 94
e 93 95
e 94 95
e 95 96
e 96 97
e 97 98
e 98 99
e 99 100
