c FILE: v70_d10.dat

p edge 70 242
e 1 2
e 1 42
e 2 3
e 2 7
e 2 28
e 2 55
e 2 63
e 3 4
e 3 19
e 3 30
e 3 37
e 4 5
e 4 53
e 5 6
e 5 29
e 5 45
e 5 53
e 5 58
e 5 69
e 6 7
e 6 12
e 6 22
e 6 49
e 6 68
e 7 8
e 7 26
e 7 31
e 7 65
e 8 9
e 8 25
e 8 52
e 9 10
e 9 25
e 9 31
e 9 51
e 9 55
e 10 11
e 10 19
e 10 23
e 10 25
e 10 27
e 10 57
e 10 69
e 10 70
e 11 12
e 11 58
e 11 61
e 11 63
e 12 13
e 12 21
e 12 33
e 12 41
e 12 45
e 12 52
e 12 62
e 13 14
e 13 15
e 13 22
e 13 23
e 13 24
e 13 43
e 13 48
e 13 54
e 14 15
e 14 18
e 14 33
e 14 37
e 14 40
e 14 44
e 14 50
e 15 16
e 15 53
e 16 17
e 16 40
e 16 53
e 16 54
e 16 56
e 16 69
e 17 18
e 17 54
e 17 61
e 17 69
e 18 19
e 18 22
e 18 39
e 18 67
e 19 20
e 19 24
e 19 30
e 19 31
e 19 33
e 19 50
e 19 57
e 19 58
e 19 67
e 20 21
e 20 24
e 20 43
e 20 46
e 20 63
e 20 68
e 20 69
e 21 22
e 21 26
e 21 58
e 21 70
e 22 23
e 22 24
e 22 39
e 22 40
e 23 24
e 23 60
e 24 25
e 24 41
e 24 43
e 24 49
e 24 68
e 25 26
e 25 33
e 25 35
e 26 27
e 26 42
e 26 44
e 26 47
e 26 49
e 26 52
e 26 57
e 26 67
e 26 68
e 26 69
e 27 28
e 27 41
e 27 45
e 27 56
e 27 63
e 28 29
e 28 32
e 28 34
e 28 65
e 29 30
e 29 31
e 29 37
e 29 45
e 29 46
e 30 31
e 30 51
e 31 32
e 31 35
e 31 44
e 31 48
e 31 49
e 31 55
e 31 62
e 31 63
e 31 67
e 32 33
e 32 44
e 32 68
e 33 34
e 33 53
e 34 35
e 34 40
e 34 41
e 34 60
e 35 36
e 35 57
e 35 69
e 36 37
e 36 40
e 36 49
e 37 38
e 37 44
e 37 70
e 38 39
e 38 40
e 38 59
e 39 40
e 39 52
e 39 61
e 40 41
e 40 50
e 40 54
e 40 59
e 40 63
e 40 68
e 41 42
e 41 55
e 41 60
e 42 43
e 42 54
e 43 44
e 43 50
e 43 58
e 43 66
e 44 45
e 44 49
e 44 56
e 45 46
e 45 53
e 45 56
e 45 67
e 46 47
e 47 48
e 47 56
e 47 59
e 47 67
e 47 70
e 48 49
e 48 68
e 49 50
e 49 58
e 49 63
e 50 51
e 50 58
e 50 65
e 51 52
e 51 68
e 52 53
e 52 58
e 53 54
e 54 55
e 54 68
e 55 56
e 55 61
e 56 57
e 57 58
e 58 59
e 58 64
e 59 60
e 59 66
e 60 61
e 61 62
e 62 63
e 62 65
e 63 64
e 64 65
e 64 68
e 65 66
e 66 67
e 67 68
e 68 69
e 69 70
