c FILE: v200_d5.dat

p edge 200 995
e 1 2
e 1 22
e 1 158
e 1 184
e 2 3
e 2 50
e 2 61
e 2 171
e 2 182
e 2 187
e 2 197
e 3 4
e 3 34
e 3 53
e 3 76
e 3 122
e 3 123
e 3 141
e 3 155
e 3 187
e 3 193
e 4 5
e 4 34
e 4 66
e 4 86
e 4 91
e 4 115
e 4 128
e 4 149
e 4 167
e 5 6
e 5 49
e 5 68
e 5 137
e 5 168
e 6 7
e 6 8
e 6 12
e 6 32
e 6 44
e 6 49
e 6 57
e 6 64
e 6 131
e 6 165
e 6 186
e 6 192
e 6 198
e 7 8
e 7 36
e 7 46
e 7 115
e 7 174
e 7 178
e 8 9
e 8 11
e 8 64
e 8 81
e 8 84
e 8 87
e 8 119
e 8 139
e 8 155
e 8 174
e 9 10
e 9 18
e 9 51
e 9 65
e 9 69
e 9 79
e 9 105
e 9 148
e 9 154
e 9 179
e 9 187
e 9 194
e 10 11
e 10 12
e 10 35
e 10 44
e 10 70
e 10 134
e 10 163
e 10 174
e 10 195
e 11 12
e 11 16
e 11 17
e 11 18
e 11 73
e 11 83
e 11 89
e 11 98
e 11 104
e 11 108
e 11 144
e 11 164
e 11 199
e 12 13
e 12 44
e 12 58
e 12 80
e 12 95
e 12 106
e 12 132
e 12 157
e 12 188
e 13 14
e 13 26
e 13 109
e 13 141
e 13 154
e 13 165
e 14 15
e 14 40
e 14 95
e 14 111
e 14 146
e 14 171
e 14 190
e 15 16
e 15 160
e 15 166
e 15 170
e 16 17
e 16 35
e 16 64
e 16 97
e 16 105
e 16 114
e 16 155
e 16 158
e 16 169
e 17 18
e 17 44
e 17 98
e 17 123
e 17 138
e 17 146
e 17 180
e 18 19
e 18 73
e 18 78
e 18 92
e 18 112
e 18 145
e 18 157
e 18 158
e 19 20
e 19 35
e 19 94
e 19 118
e 19 133
e 19 143
e 19 181
e 19 192
e 19 193
e 20 21
e 20 33
e 20 84
e 20 100
e 20 152
e 20 193
e 20 196
e 21 22
e 21 65
e 21 110
e 21 139
e 21 147
e 21 194
e 22 23
e 22 55
e 22 95
e 22 122
e 22 160
e 22 188
e 23 24
e 23 30
e 23 33
e 23 36
e 23 39
e 23 60
e 23 81
e 23 90
e 23 175
e 23 190
e 24 25
e 24 30
e 24 44
e 24 71
e 24 80
e 24 115
e 24 139
e 24 145
e 24 169
e 24 179
e 24 183
e 24 189
e 24 194
e 25 26
e 25 37
e 25 66
